x,y,landslide_id,label,Elevation,Slope,Aspect,Curvature,TRI,TWI,Rainfall,Dist_Streams,Dist_Roads,Dist_Faults,NDVI,BSI,Soil,Lithology,LULC,Geomorphon
229815.94196894023,3379184.4132343493,-1,0,1814.3484,48.939064,141.34018,0.0021560588,20.909966,10.161123,1301.2874,14963.904,31750.887,20862.568,0.47802317,-0.1620408,3661,2,2,6
287740.26063318213,3371173.6251810184,-1,0,2144.1414,26.663788,139.1849,0.00015611773,9.072017,10.248168,1784.7799,23920.271,26531.873,77829.83,0.4770087,-0.1450502,3661,1,11,6
258810.35814839456,3389175.7326569995,-1,0,2107.0078,21.358015,254.35776,-0.0059708618,7.8326783,9.257479,1258.0718,13851.996,13638.658,46443.906,0.40736482,-0.065988004,3661,3,11,7
258079.99698495932,3367820.889885785,-1,0,1084.4186,21.969265,187.43141,0.005122377,7.6226482,9.764203,1201.9474,1632.4828,34599.438,51071.793,0.15059698,0.17972408,3661,2,7,6
248796.0236526571,3353428.564735913,-1,0,1189.5629,27.048883,177.95459,-0.0050698887,9.29575,7.7549586,1186.8329,9892.644,49259.383,52067.58,0.40029836,-0.06434714,3661,3,11,7
233334.4012116508,3365956.090420893,-1,0,1653.3925,28.705856,230.44034,-0.0049021672,10.240282,9.469271,1345.7886,19448.057,41228.05,32389.314,0.41523442,-0.08873474,3661,4,11,7
275538.34145250666,3372608.3833388044,-1,0,1883.7706,8.070624,251.56506,0.028357506,3.2670567,11.568383,1601.3955,19607.754,32616.148,65669.34,0.46648303,-0.12854081,3661,3,2,3
248023.9339409436,3370221.128133633,-1,0,1305.5177,37.282627,274.96973,-0.005656694,13.986657,9.662853,1223.8387,5199.1157,32831.477,41076.64,0.49211818,-0.17336972,3661,2,11,7
245282.6019884302,3337873.03795289,-1,0,1279.5134,19.673283,283.24054,0.013044232,6.769743,10.93076,1027.195,2610.4788,64707.504,62197.56,0.48603588,-0.16033807,3661,4,2,2
294292.7977371882,3349964.009320567,-1,0,1240.4865,25.216343,257.4712,0.015120205,8.918452,10.7557955,1656.9962,1779.2415,14239.242,91455.45,0.46317542,-0.1302237,3661,3,2,3
292967.13787984906,3401560.0519420207,-1,0,4656.5825,37.94011,311.42368,0.0019272532,13.885174,10.960294,1593.4052,22278.533,22124.162,81058.37,0.10527342,0.21633369,3717,1,9,5
287772.54703383206,3362467.95006157,-1,0,1454.7848,17.308737,100.61966,-0.006548334,5.822337,10.163081,1666.1564,15674.403,21893.205,80478.695,0.2240443,0.109753475,3661,3,11,9
214481.6353366486,3389897.080180855,-1,0,1127.8488,33.71265,107.52557,-0.0008824646,12.859335,9.190911,1553.3792,9781.462,38120.074,2223.893,0.2088659,0.10140433,3661,3,2,6
221848.6541775122,3391438.33055593,-1,0,1817.4938,22.808266,7.765167,0.0034027477,7.8353076,9.8882885,1503.0914,14708.29,30724.656,9482.136,0.39065212,-0.071380086,3661,2,11,5
225047.9074537751,3363989.845908325,-1,0,1219.9243,27.783466,310.36453,0.0042446717,9.702102,9.78954,1578.2513,20899.793,46885.062,29517.984,0.44991526,-0.117147185,3661,3,2,6
302770.3545620766,3403887.30715535,-1,0,4014.8516,28.833605,105.42215,0.007647618,9.3874035,11.099423,1697.5575,29284.617,31111.621,90779.055,0.19090852,0.10394213,3717,1,11,7
225107.7261570785,3377930.1857658075,-1,0,1241.6672,27.933325,256.42957,0.0066518555,10.376658,9.342326,1409.2656,13224.617,35826.496,17988.803,0.30938035,0.005699546,3661,2,11,6
258117.0009914052,3344585.7038942,-1,0,1864.7946,34.4259,95.04245,0.0017179468,13.038249,10.662228,936.53436,5150.398,50718.69,64912.9,0.3777955,-0.024802608,3661,3,2,6
280402.78118413023,3396461.9907627106,-1,0,2710.624,31.587748,132.51044,0.0016362335,10.781514,9.920808,1497.121,14210.718,14472.335,68256.87,0.43205926,-0.106854126,3717,2,2,6
247468.54211685056,3356865.559433692,-1,0,1675.4343,36.123394,160.64099,0.0025970587,14.141208,11.244035,1218.6787,10477.881,46059.668,48706.723,0.47210526,-0.13358289,3661,4,2,5
244519.89893503475,3349309.64800529,-1,0,1638.7831,34.0501,105.52411,0.0014576898,12.626931,11.021799,1287.5454,13826.688,54018.258,52359.496,0.44253537,-0.098084785,3661,3,2,5
296277.95032983844,3370410.7167386063,-1,0,2442.64,33.609295,293.80594,0.0026628375,12.493727,9.09427,1851.2256,19659.26,20158.553,86289.73,0.3992586,-0.06696485,3717,1,11,6
256833.48260782412,3358896.987430265,-1,0,1202.5394,16.935854,284.03625,0.0036727497,5.550023,10.622445,1088.2007,1051.0947,43425.277,54622.44,0.37598822,-0.050887097,3661,2,11,3
279525.5766220448,3390976.521279238,-1,0,3125.5662,17.929148,306.25385,0.00902894,6.102768,11.516221,1555.1367,17986.8,18161.258,67130.766,0.3538338,-0.021092761,3661,2,2,3
285227.6726435023,3395296.474062169,-1,0,2761.9526,35.486195,316.16913,-0.00055030745,13.383581,9.246631,1584.202,18424.777,18626.71,72977.66,0.41823173,-0.09009342,3717,2,2,7
297664.37167551,3399518.2079089764,-1,0,3294.7969,46.116886,213.11136,-0.010867648,20.300283,8.504332,1672.2332,27365.559,27228.387,85729.06,0.33349088,-0.0068457164,3717,1,11,7
298439.0408974973,3368622.211677363,-1,0,1576.6644,17.3148,75.06857,-0.0022727412,5.733525,7.431581,1859.9781,17045.217,17463.104,88818.04,0.22974135,0.09610672,3717,1,11,7
297554.4238694503,3394215.0695362627,-1,0,3198.173,28.857397,264.09387,-0.007663441,10.53721,8.53559,1723.413,29281.207,29289.281,85233.97,0.3419342,-0.003425163,3717,1,2,7
274071.744449995,3350831.496137849,-1,0,939.5418,22.704086,249.14555,-0.001977693,8.10445,8.542287,1214.8523,5267.447,34026.12,73422.414,0.41722602,-0.086723864,3661,2,11,6
280882.7695951062,3400846.436003332,-1,0,3316.3652,37.24178,316.6847,-0.013736962,14.657519,9.851562,1445.9902,11551.73,11700.018,69044.09,0.24843,0.06513788,3717,2,11,6
211814.58608703583,3381173.768010367,-1,0,1281.4414,30.416334,145.7843,0.0019966895,10.741991,8.90219,1727.8417,731.7103,44346.01,9507.707,0.44511518,-0.117028475,3661,2,11,5
259196.1279422159,3388712.0544435303,-1,0,2047.9897,28.580664,353.41806,0.008793885,10.34714,10.419301,1258.4341,14237.56,14186.367,46840.605,0.41838324,-0.071736366,3661,3,2,5
239017.795551195,3383505.66967451,-1,0,1767.4563,32.63526,257.125,-0.0031223907,11.875631,9.404422,1264.0304,4873.366,22975.334,27566.104,0.3024582,0.0082734525,3661,2,11,6
265384.0412970638,3341967.9596367097,-1,0,1226.15,38.39666,307.40536,0.0011263716,14.535426,9.73684,1001.6015,1230.3658,44231.72,71962.88,0.35868168,-0.036614817,3661,2,11,5
237068.86889165975,3380559.758741485,-1,0,2230.5432,49.53055,17.161926,-0.0020392565,22.598032,9.859006,1189.6812,7703.2007,26492.092,26657.438,0.42936236,-0.09003531,3661,2,2,6
302864.7879387392,3381358.3635148657,-1,0,3027.3074,47.786537,313.49255,-0.0008283812,20.905289,10.433652,1881.1628,27866.77,27824.043,90946.75,0.31209245,0.031429786,3717,1,2,6
272863.3166147952,3369430.7509619007,-1,0,1010.07587,21.64702,20.55603,0.0025725628,7.938521,10.261747,1494.1506,16215.203,34951.465,64088.484,0.45316446,-0.12316717,3661,3,2,6
276173.5608261836,3398573.0908945687,-1,0,3502.6887,33.55458,320.59933,0.0021166636,12.421631,9.851562,1405.4708,9830.412,10098.287,64268.63,0.19693,0.10196799,3717,2,11,5
295741.18696878635,3385167.190086097,-1,0,2944.9944,25.449501,192.80428,-0.002406904,8.866507,10.356502,1798.8843,33024.4,33229.066,83530.61,0.3249968,0.012355704,3717,1,2,6
293336.56451799406,3359325.8179402486,-1,0,2471.6138,32.20228,210.37914,-0.005827188,11.920275,9.439387,1719.8323,10994.271,15564.703,86795.62,0.23479052,0.11466756,3661,3,11,6
301843.6816331185,3370326.5124804694,-1,0,1836.001,24.125273,142.59464,-0.0010801345,8.371471,10.012456,1900.1155,17406.402,17450.926,91731.19,0.39702842,-0.049777858,3717,1,2,6
244759.03284984097,3376842.3226321405,-1,0,1549.9755,22.998587,265.23636,-0.010422449,8.301709,9.384624,1195.0878,3976.443,27139.17,35187.527,0.3539092,-0.024898028,3661,2,11,6
220660.5528014732,3377373.3377281674,-1,0,1043.9288,29.393324,321.6325,-0.0014052058,9.948424,9.851562,1535.3282,9074.365,39417.777,15653.019,0.3995648,-0.07720469,3661,4,11,9
249759.8445718253,3343459.890137369,-1,0,1496.6903,35.078117,82.092834,0.0057910867,13.499195,10.771461,1074.0956,9703.134,59068.258,60196.426,0.40331727,-0.043420568,3661,3,2,5
244542.8953523932,3373940.935551566,-1,0,1080.3508,39.674,84.685455,0.0025604148,15.684628,9.466331,1205.6476,5727.8706,30001.988,36237.836,0.4522992,-0.113119654,3661,2,2,7
284339.7269266722,3367551.7260585288,-1,0,1976.5251,32.26134,84.95755,-0.0018442243,11.685726,9.851562,1696.3527,20959.203,27240.582,75560.805,0.5252235,-0.20492432,3661,1,2,6
258181.92097188905,3378218.007730172,-1,0,1497.6283,17.771072,341.56506,-0.008028808,6.1990886,9.851562,1323.305,7502.333,24268.807,47449.734,0.2403136,0.08286145,3661,8,11,7
255595.0685203465,3336398.6114997217,-1,0,1168.7388,36.39479,297.34988,-0.008899013,14.213673,8.53929,974.17664,9646.269,55232.47,69356.96,0.34050965,-0.011776525,3661,3,11,9
264938.5011175837,3336308.435242924,-1,0,1325.8663,26.514025,0.0,0.0025484194,8.933206,9.992853,993.93604,3695.2402,46507.52,75593.484,0.4129558,-0.07896248,3661,3,11,6
297968.07611693884,3393125.752509664,-1,0,3152.0212,40.60645,148.134,0.0021968947,15.845315,10.66769,1738.1605,30154.992,30184.043,85605.35,0.23631938,0.11041709,3717,1,2,6
283070.8520191785,3367134.6477320334,-1,0,2065.9666,16.441582,55.30484,-0.007127389,5.2864738,9.839461,1667.5822,20315.209,28141.375,74493.78,0.47314975,-0.14629818,3661,1,2,5
237755.4179852068,3385304.362851853,-1,0,1713.166,33.18704,337.89056,-0.004904043,12.879115,8.696256,1302.7119,5680.748,22088.186,25920.246,0.40660515,-0.066115655,3661,2,2,7
242912.26154561533,3350697.155781619,-1,0,1935.248,27.216106,315.0,0.0038929696,9.961887,8.459483,1329.0441,15180.398,52999.133,50281.92,0.3133669,0.025301075,3661,3,11,5
250111.14654689105,3363531.917006844,-1,0,1200.6622,17.145105,17.525574,0.008426886,5.958614,11.023267,1201.0614,6999.7856,39073.535,46463.266,0.35631523,-0.026296303,3661,2,11,6
250908.7420018709,3347122.502053963,-1,0,1534.168,36.514137,130.91437,-0.0007821809,13.181195,9.187251,1094.1967,8658.892,55325.863,58127.03,0.46823034,-0.11704186,3661,3,2,7
252457.3432758076,3344617.55766736,-1,0,1415.0071,40.715054,0.0,0.0045550535,16.321371,10.211445,1040.1194,8750.822,56283.742,61028.56,0.29692018,0.022229582,3661,3,11,6
239614.5677242156,3367196.992809539,-1,0,2586.161,23.346222,295.3462,-0.0031996751,8.315317,10.409281,1250.2203,13612.88,37842.785,35934.664,0.4382708,-0.103650324,3661,5,2,5
272151.5225509848,3349664.125692393,-1,0,1371.6752,20.617527,30.963745,0.002244665,6.910611,9.361289,1156.1279,6023.1636,36059.707,72472.46,0.5099358,-0.17750044,3661,2,2,5
258107.523448572,3374778.855705809,-1,0,1196.461,35.49084,80.07376,-0.004379197,12.64284,9.30959,1300.9071,5855.7754,27675.27,48389.86,0.47781807,-0.13691413,3661,3,2,7
304680.76205244515,3412627.31648076,-1,0,4930.497,41.368446,253.0725,0.002408184,16.735216,10.9757,1683.0741,28051.385,31933.254,92924.3,0.097613655,0.22165923,3717,1,8,6
284958.4363659989,3356577.8416837407,-1,0,1413.4948,39.448025,111.57129,0.00135689,15.986623,10.005931,1532.0544,10755.487,23146.488,80164.83,0.47235212,-0.13136624,3661,3,2,6
254882.25193970327,3346850.204665478,-1,0,1857.2699,10.013599,18.434937,-0.01538309,3.687919,9.853318,1002.3237,5453.118,53546.816,61030.453,0.46326414,-0.12517153,3661,3,2,5
267358.3479580184,3382862.911549845,-1,0,2011.2942,28.580666,306.52887,0.011998008,10.917518,11.2422,1434.5236,17749.379,20758.625,55510.734,0.4146308,-0.07978918,3661,3,11,5
287603.7475439081,3385936.4701923085,-1,0,3270.7637,19.874977,274.96973,0.01611751,8.534514,12.140904,1730.5245,26843.129,27126.637,75357.96,0.33089912,0.0050152713,3717,2,2,3
251996.04131321984,3363865.7718846123,-1,0,1317.2899,38.647457,185.31456,0.009598533,14.652345,10.5844555,1188.321,5180.0,38551.633,47816.312,0.42072564,-0.080227725,3661,2,11,6
303215.7771247125,3352609.7650353345,-1,0,1207.7227,43.193165,312.6467,0.0005107939,16.59607,9.189764,1875.9103,1797.2479,4934.0146,98468.66,0.4964475,-0.16857679,3661,3,11,6
289430.3330813629,3365823.639384825,-1,0,2313.2043,12.51837,138.36646,-0.0055849473,4.0,10.610075,1732.4646,18311.799,21981.266,80945.58,0.4958256,-0.161811,3661,1,2,6
276032.7231061163,3356403.373747949,-1,0,1199.6365,36.768047,175.71082,-0.00060652697,13.685086,9.403051,1346.4401,9523.261,32011.604,72275.84,0.5375458,-0.21292815,3661,2,2,6
271142.06183996826,3351229.3218678287,-1,0,1301.9467,22.061266,334.53665,-0.0016863436,7.444464,8.628991,1160.9844,7713.1387,36912.582,70755.125,0.38514522,-0.050924,3661,2,11,6
277436.7480187213,3383942.677117885,-1,0,2151.7583,9.081781,220.6013,0.02367754,3.5615537,11.654909,1609.1991,22869.64,23143.26,65386.234,0.38872406,-0.06434719,3661,2,11,3
290727.37826815934,3397264.6393153085,-1,0,3508.391,28.846542,280.88553,0.0010192133,10.330815,9.42323,1617.6174,21816.729,21844.46,78607.56,0.3172263,0.009301323,3717,1,11,7
286938.4966242807,3355790.095631579,-1,0,1816.8817,25.188484,285.9454,-0.0083898,8.89773,9.851562,1559.5575,9803.611,21097.783,82292.94,0.47841853,-0.14951728,3661,3,2,7
259443.06074214543,3339922.594917979,-1,0,1452.9004,29.223064,210.96376,-0.012668315,11.044662,8.864654,944.16376,7048.645,50506.47,69197.18,0.4115641,-0.09122812,3661,3,11,7
305837.94029602606,3406405.7149707293,-1,0,4893.954,36.885693,192.09477,0.0042923335,14.256669,10.551787,1725.9071,31063.164,33715.344,93822.19,0.026629645,0.3065308,3717,1,9,5
225005.37494856288,3388894.384804385,-1,0,2437.3699,32.841957,8.530762,0.011089281,11.695476,11.38817,1477.8489,15429.273,29062.928,12733.617,0.4510211,-0.11824604,3661,2,2,5
245013.79978347511,3360462.508021952,-1,0,1367.6663,21.74181,237.72437,-0.0074667465,7.798193,7.7229867,1251.2864,12196.151,43018.027,44453.395,0.33274588,-0.0030532,3661,3,11,7
295718.3813918449,3410339.172420574,-1,0,5409.904,20.95173,32.905243,0.002085873,7.239935,10.635471,1589.2294,20212.74,23173.402,83825.22,-0.053070743,0.3858351,3717,1,9,5
296516.5870955785,3408326.491350428,-1,0,5205.3228,52.55241,269.19308,0.00022818791,23.712719,10.51811,1603.3705,21717.414,24243.75,84539.07,0.042117033,0.27462825,3717,1,9,6
286027.6432941163,3362062.0915824464,-1,0,1489.6123,15.047632,78.69006,0.016310968,5.2411933,10.850177,1633.7195,15871.5625,23371.164,78989.47,0.40619677,-0.064121895,3661,3,2,6
285598.6477553089,3355661.03796822,-1,0,1567.4102,41.276867,248.80595,-0.0040889066,16.745146,8.523724,1530.7656,10231.578,22423.025,81137.17,0.45690435,-0.12767552,3661,3,11,7
268236.2328253744,3351864.4533298803,-1,0,1336.9017,18.42629,341.56506,-0.0051603112,6.390953,9.851562,1111.281,6409.618,39776.535,67996.66,0.45007753,-0.11642213,3661,2,11,7
236971.78885251615,3344252.948823222,-1,0,816.0676,34.960827,348.11133,0.00293352,13.532408,9.738755,1295.6353,10298.762,60641.18,52517.28,0.4553067,-0.12580651,3661,2,11,6
302817.23916670494,3357621.697674077,-1,0,1349.8387,40.1424,103.73627,0.00087764504,16.345442,9.257465,1878.0189,5370.8843,6298.349,96267.43,0.53126574,-0.17823175,3661,3,2,5
249418.66940094647,3363031.6538250386,-1,0,1315.0709,12.23983,30.963745,-0.02382425,4.447143,6.888597,1205.1576,7750.0,39663.047,46194.125,0.14184032,0.15247619,3661,2,7,9
266256.06407371373,3359156.862877865,-1,0,2048.3298,38.59353,104.349304,0.0015708145,14.853081,9.867383,1189.7133,8072.187,42020.5,62395.11,0.35908693,-0.008023413,3661,2,2,5
217082.3854469517,3386080.923854667,-1,0,1033.0812,30.41452,82.14667,-0.0006692671,11.787825,8.744631,1566.6284,7539.8804,37346.473,6555.3413,0.5148838,-0.1964692,3661,2,2,7
287758.2393663039,3356814.355243416,-1,0,2187.625,32.508205,356.82016,0.0021983131,12.188937,9.3867445,1589.6051,10369.768,20397.277,82613.27,0.417622,-0.09325962,3661,8,2,6
233206.9697510788,3357650.8233415373,-1,0,1425.1459,36.6467,281.59216,-0.005434609,14.275508,8.998456,1469.3308,23927.508,48946.64,39021.996,0.32036784,0.009296464,3661,3,11,7
305268.6497363886,3405613.2913267827,-1,0,4434.4517,42.144382,195.15408,-0.00043562797,17.120916,8.590162,1722.463,30833.39,33255.562,93250.11,0.12586768,0.18102072,3717,1,11,6
274779.002052659,3351477.4375181035,-1,0,970.6812,16.321148,312.27368,0.0054669445,5.5027995,9.685133,1239.9225,5388.924,33274.05,73663.67,0.3623355,-0.03088867,3661,2,11,7
268093.0472227914,3339904.553769122,-1,0,803.6966,26.826595,1.9749451,-0.00043157185,9.507111,8.098946,1025.7744,22.36068,42273.703,75359.59,0.28181937,0.02970604,3661,3,11,5
306748.0743703013,3381260.152248517,-1,0,2845.1313,23.843401,53.61563,-0.0010144039,7.8619437,10.520353,1905.5454,26986.756,27162.197,94817.1,0.3944769,-0.061268385,3717,2,2,3
257298.5516417442,3384573.061566084,-1,0,1716.8097,40.23043,56.976135,-0.00585892,15.991375,9.736372,1287.6586,10628.34,17857.281,45311.13,0.31388864,0.03607173,3661,3,2,7
276077.6444878187,3382253.700497601,-1,0,1643.2867,9.685733,339.44397,0.0044578025,3.1952333,11.419198,1605.1182,23733.623,23932.875,64232.938,0.32197046,-0.008626264,3661,2,11,3
296646.5753193241,3415451.3499334664,-1,0,5383.926,11.456188,323.1301,-0.005704035,4.1551876,9.851562,1587.8398,19621.053,23955.467,85182.94,-0.06593938,0.39231697,3717,8,9,7
293168.5776846566,3407147.148397278,-1,0,4630.3374,36.213203,120.69971,-0.00314208,13.725305,9.165816,1564.2969,19299.34,21061.72,81161.91,0.023428783,0.29927272,0,1,9,7
303003.0247204514,3406963.9171171915,-1,0,3528.6096,23.52169,307.875,-0.0010135018,7.8101616,8.762181,1687.8912,28234.072,30839.256,90997.91,0.045128535,0.27990502,3717,1,11,9
292716.10528733965,3401065.318551769,-1,0,4410.928,36.812542,310.6013,-0.000871433,13.623673,9.851562,1596.0399,22181.535,22047.133,80836.164,0.046926003,0.2828084,3717,1,11,6
235151.0571432532,3365002.4795419374,-1,0,2000.4701,34.92723,250.14479,0.0058111628,13.169381,11.5848055,1314.2103,18502.434,41387.87,34299.46,0.35606107,-0.0240755,3661,4,2,5
257788.76898527812,3390209.263371705,-1,0,2469.7869,13.601849,120.963745,0.019528545,5.977568,11.785863,1260.5278,13048.957,12378.062,45392.23,0.4091001,-0.074795485,3661,3,2,3
304452.14917933586,3375077.406182113,-1,0,2112.7666,18.332361,348.69006,0.00018877086,6.221508,9.9505005,1929.7755,21390.129,21360.7,93369.055,0.45660785,-0.1252918,3717,1,2,5
287805.31915319443,3366731.0981879868,-1,0,2094.5215,27.959312,119.24884,0.0016620762,9.574699,9.392657,1724.4492,19748.727,23845.02,79115.82,0.524198,-0.20223853,3661,1,2,6
279922.0745858418,3395717.116644569,-1,0,2810.5085,40.34079,145.61966,-0.0005587282,15.990018,10.069875,1499.4005,14425.91,14724.959,67719.305,0.41526818,-0.07706923,3717,2,2,6
284097.8856465722,3375373.0837655286,-1,0,2098.9724,43.905224,101.94418,-0.00011816624,18.226902,10.436261,1822.9253,28601.678,32044.215,73312.17,0.34351504,0.0067881187,3661,1,2,6
215347.13555196155,3376797.820973551,-1,0,1310.0951,39.27101,61.782654,0.0019807448,15.442936,9.5995865,1688.9669,4844.0684,43873.18,14170.467,0.5174331,-0.19330364,3661,4,2,6
307655.6800924528,3372441.994776604,-1,0,1992.544,28.275902,56.309937,-0.006165335,10.029953,8.063923,1948.7289,18132.824,18348.56,96986.79,0.35608456,-0.007467285,3717,1,2,7
285799.42474462383,3375877.736394396,-1,0,2058.0564,39.00352,59.62088,0.018582936,16.984888,11.263074,1840.2269,29009.75,31155.666,74873.28,0.54149437,-0.21361746,3661,1,2,5
269808.2011261611,3380963.4461138505,-1,0,1552.6527,33.592197,355.6013,0.0032152173,12.165021,10.178412,1501.2687,19070.945,23033.004,58223.69,0.4438483,-0.1254241,3661,3,11,5
275926.64493753656,3374195.21557138,-1,0,1709.3804,22.72213,217.30396,-0.0027156326,7.2935786,9.851562,1635.3186,20506.5,31257.25,65630.19,0.41519514,-0.07774607,3661,1,2,6
231663.25937818497,3363814.8882333376,-1,0,1487.3246,45.80018,121.13898,0.0018323619,19.217049,9.7476015,1417.8578,22026.703,43872.664,33049.29,0.35782018,0.0073233484,3661,3,2,6
291860.40192780865,3374985.215517945,-1,0,2690.996,28.489458,154.35901,-0.0038425825,10.201994,8.96365,1861.0206,25879.57,26455.398,81002.12,0.4657541,-0.14133947,3717,1,2,7
217799.36889703825,3382386.202974047,-1,0,1811.3529,28.617641,227.60257,-0.0028132957,9.752914,10.784007,1581.6515,6011.9297,38629.73,9885.262,0.30118436,0.0073331334,3661,2,11,9
280432.7418878197,3362034.5281708743,-1,0,2127.4731,36.0506,25.407715,0.0073615923,13.798286,11.392044,1529.4694,14883.984,28673.207,73818.14,0.23945789,0.118629135,3661,3,2,5
238179.0625431016,3366411.1093730936,-1,0,2368.1763,21.214275,93.366455,0.014909455,7.9637756,11.508381,1265.3734,15236.075,39028.902,35393.09,0.42204583,-0.07555259,3661,4,2,2
301221.5900423317,3383731.467578278,-1,0,2766.3818,31.814495,212.73523,0.007842989,10.7431345,11.239285,1850.9677,30574.508,30481.955,89099.914,0.48415938,-0.16089618,3717,1,2,5
254971.64583901447,3375262.90855648,-1,0,1320.9158,49.312233,225.0,-0.0021440466,22.091248,9.851562,1281.7443,3251.246,27030.117,45279.316,0.33051872,0.0017786003,3661,3,11,5
239407.5051067432,3380358.9581519826,-1,0,1879.2538,32.66519,338.83875,-0.0019299497,11.777469,10.585765,1200.3324,5701.5435,25602.57,28907.268,0.36498758,-0.022710148,3661,2,2,6
276211.23686041223,3394880.429405806,-1,0,2569.5764,27.186441,263.88452,-0.010298434,9.730988,9.851562,1451.4548,12910.654,13052.05,63959.37,0.38691518,-0.05806623,3661,2,11,6
263412.2851102008,3345645.53991483,-1,0,1297.7999,17.46025,310.23636,0.0072965412,5.5080466,10.623919,972.1754,1414.9559,45314.098,68042.94,0.33198392,-0.003845095,3661,2,11,3
301810.5350508833,3414123.1278411765,-1,0,5094.7437,1.8882396,225.0,-0.015588883,0.92255914,10.7095375,1645.9581,24942.96,29055.59,90188.3,-0.06420389,0.3910288,3717,8,9,7
277647.3486240717,3358432.995742159,-1,0,1594.1539,27.929829,4.085602,-0.0024034665,9.434591,9.976781,1412.9021,11241.041,30634.924,72775.93,0.46617973,-0.13520887,3661,3,2,6
299963.95139265293,3374748.397417236,-1,0,1886.0375,20.645807,354.2894,-0.0025238204,7.071694,9.240814,1904.5527,22171.766,22251.094,89003.555,0.348067,-0.014138118,3717,1,11,7
299894.1500372926,3375401.705866399,-1,0,1791.9866,5.7536225,56.309937,-0.011434323,2.069829,9.851562,1907.3365,22814.842,22882.941,88820.7,0.20841205,0.11970174,3717,1,11,10
240534.22090842476,3383842.804719054,-1,0,1278.1604,16.993073,9.462311,-0.009449986,5.9988704,9.271061,1273.7065,3323.5674,21978.436,28954.652,0.3611438,-0.03315486,3661,2,11,5
259839.2695987184,3330789.637485356,-1,0,872.6382,25.43019,333.43494,0.020720163,8.810517,10.484466,997.33325,2615.8364,53416.387,76386.98,0.43747193,-0.10275621,3661,4,11,3
300062.9047531873,3369351.7887137765,-1,0,1613.5217,25.17202,313.0251,9.969688e-05,8.762027,8.4558935,1879.874,17032.123,17276.834,90222.75,0.4828209,-0.14369477,3717,1,2,5
277884.8721737414,3357866.0024937773,-1,0,1546.4319,32.635204,351.11935,0.0024964206,13.311171,10.376005,1408.5231,10652.385,30319.29,73244.66,0.4987292,-0.17295812,3661,3,2,6
286977.192821812,3396096.51486151,-1,0,3042.109,31.55899,133.78113,0.0050609396,11.360566,10.294857,1591.7003,19272.074,19420.799,74778.14,0.3363151,0.006341613,3717,2,2,6
278547.8935066005,3383851.1709620897,-1,0,2343.2725,8.207888,195.9454,0.015152421,3.017137,11.402857,1630.7777,23501.34,23711.28,66499.62,0.34406683,-0.03179658,3661,2,2,3
251427.24584500477,3365991.221597753,-1,0,1420.0293,22.104183,329.93143,-0.0026806057,7.5776796,9.225596,1204.4823,4307.261,36481.047,46173.043,0.35572112,-0.026036339,3661,2,11,5
205412.3690154841,3380177.285802247,-1,0,686.23145,25.481499,248.6294,-0.0070954724,8.87782,6.8971963,1991.5713,1608.0112,50420.777,12591.695,0.34690621,-0.00907701,3661,2,11,9
268629.01230726123,3343638.4511535354,-1,0,1488.2163,25.813513,350.90973,-0.0046389177,9.520238,8.826091,1048.229,2268.127,40666.504,73298.66,0.4204502,-0.08917978,3661,2,11,3
266995.24805055803,3347016.708859027,-1,0,1094.503,37.22769,242.1759,-0.00093159697,13.99267,10.008776,1033.8868,2315.016,41547.117,69897.13,0.45601612,-0.12690426,3661,2,11,6
290271.0994495757,3352121.724808997,-1,0,1558.0309,45.381447,197.81891,-0.0027631023,18.978188,9.569632,1584.2761,5062.055,17777.57,86894.336,0.45656314,-0.11451593,3661,3,2,6
212548.7150933975,3385877.801793953,-1,0,819.28467,25.140455,298.44293,-0.018399408,9.039409,9.851562,1632.3984,5482.846,41492.508,4782.353,0.24174131,0.102139294,3661,7,11,9
253383.17605190916,3375608.5843649474,-1,0,938.3886,32.661163,317.1211,-0.012649073,12.208155,9.069142,1271.4939,2114.2612,26732.215,43665.58,0.4021482,-0.07275918,3661,3,11,9
266050.5194289392,3378144.282109017,-1,0,1963.175,30.718708,299.74487,-0.0003730254,11.30259,9.987663,1458.0356,14447.107,25135.059,55101.234,0.4057364,-0.066936135,3661,3,2,6
259598.67109503443,3388580.1350770025,-1,0,1809.6442,21.18098,37.405365,-0.01613117,7.867224,8.614158,1256.7886,14298.144,14429.806,47245.812,0.40074557,-0.07043727,3661,3,2,7
289948.72854636004,3376601.8846466225,-1,0,2298.3198,25.275743,152.354,0.0023483164,8.779965,9.4565525,1861.1245,28301.21,28914.09,78814.25,0.47183347,-0.14241575,3717,1,2,6
286272.2225031837,3372214.986927264,-1,0,2167.8699,24.402647,284.03625,-0.0038673624,8.897589,7.876848,1787.6676,25402.309,28325.877,76148.914,0.3739871,-0.03197139,3661,1,11,6
269124.1842968926,3395358.3895082423,-1,0,2606.688,17.877161,270.0,-0.0032238767,5.9826303,10.302631,1333.2013,8932.239,9096.329,56924.36,0.40162328,-0.07224096,3661,3,2,9
276315.0435256299,3383427.6739682457,-1,0,1741.7433,20.050608,174.28943,-0.0055204523,6.522847,9.319951,1594.9359,22781.873,23007.986,64327.594,0.38767448,-0.07302264,3661,2,11,6
